docking_score,smile
-6.4,CCOC(=O)Oc1cc2occ(c3cscn3)c(=O)c2cc1C
-6.7,COc1cc(NC(=O)CCC(=O)O)cc2c(CCN3C(=O)c4ccccc4C3=O)c[nH]c12
-6.0,Cc1cc(=O)[nH]c(Nc2cccc(C)c2C)n1
-5.2,Oc1cnnc(SCc2ccccc2)n1
-5.6,COC(=O)CN1C(=O)/C(=C/c2ccccc2OCc2ccccc2)/SC1=S
-5.4,C[C@@H](C(=O)O)N1C(=O)/C(=C/c2cccc(F)c2)SC1=S
-6.0,CCCN1c2ccccc2/C(=C2/SC(=S)N([C@H](C)C(=O)O)C2=O)C1=O
-5.9,CCN1C(=O)/C(=C/2\SC(=S)N([C@@H](C)C(=O)O)C2=O)/c2cc(Br)ccc12
-6.2,CCN1C(=O)/C(=C/2\SC(=S)N([C@H](C)C(=O)O)C2=O)/c2cc(Br)ccc12
-7.0,C[C@H](C(=O)O)N1C(=O)/C(=C/2\c3ccccc3N(Cc3ccc(Cl)cc3)C2=O)/SC1=S
-6.2,O=C(CSc1nnc(-c2ccccc2)c(O)n1)NC1CCCCC1
-6.5,O=C(CSc1nnc(-c2ccccc2)c(O)n1)NC1CCCC1
-6.1,O=C(CSc1nncc(O)n1)Nc1cccc(Cl)c1
-6.2,CCN(CC)C(=O)CSc1nc2sc3c(c2c(N)n1)C[C@H](C(C)C)OC3
-6.4,O=C(O)c1ccc(NC(=O)CSc2nnnn2-c2ccc(Cl)cc2)cc1
-6.2,COc1cccc(Oc2c(=O)c3ccc(O)c(CN4CCOCC4)c3oc2C(F)(F)F)c1
-6.3,CCCn1nc(NC(=O)C(C)(C)C)c2cc3cccc(C)c3nc12
-6.8,N[C@@H](Cc1c[nH]c2ccccc12)c1nnc(SCc2ccccc2)o1
-5.7,Oc1ccccc1[C@H]1C[C@@H](c2ccccc2)n2ncnc2N1
-5.2,CC(C)CNC(=O)c1ccc(C(C)C)cc1
-5.3,CC(C)c1ccc(C(=O)Nc2nccs2)cc1
-6.4,CC(C)c1ccc(C(=O)Nc2sc3c(c2C(=O)N)CC[C@H](C)C3)cc1
-6.9,CCOC(=O)c1c(c2ccccc2)csc1NC(=O)COc1ccc([N+](=O)[O-])c(C)c1
-6.0,Cc1sc(NC(=O)c2ccc(Br)o2)nc1c1ccccc1
-5.7,Cc1cc(SCc2ccc(F)cc2)ncn1
-5.8,Cc1cc(SCC(=O)c2ccc(Cl)cc2)ncn1
-7.0,Oc1cccc(Nc2cc(c3ccccc3)ncn2)c1
-6.4,Cc1cc(C)c2oc(c3ccco3)c(OC(=O)c3cccnc3)c(=O)c2c1
-5.9,COc1ccc(c2c[n+](Cc3ccc(Br)cc3)c3n2CCCC3)cc1
-7.5,Cc1ccc2nc(SCC(=O)Nc3cccc(C(F)(F)F)c3)[nH]c2c1
-6.6,Cn1c2nc(Br)n(CCSc3nc4ccccc4[nH]3)c2c(=O)[nH]c1=O
-6.7,O=C(Cc1ccccc1)NN1c2ccccc2C[C@H]1c1ccccc1
-5.7,CN(C)C[C@@H](O)COc1ccc(C(C)(C)c2ccc(OC[C@@H](O)CN(C)C)cc2)cc1
-6.1,CC(C)Oc1ccc(Cc2nnc(S)n2c2ccc(Br)cc2)cc1
-5.9,Cc1cccc2cc(/C=C3\SC(S)=NC3=O)c(N3CCOCC3)nc12
-7.3,O=C(COC(=O)c1ccc2c(c1)C(=O)N(C[C@H]1CCCO1)C2=O)Nc1cc(Cl)ccc1Cl
-6.3,O=C(COC(=O)c1ccccc1)Nc1cc(C(F)(F)F)ccc1Cl
-6.6,Cc1ccc(N2C[C@H](C(=O)OCC(=O)Nc3ccccc3C)CC2=O)c(C)c1
-6.4,COc1ccc(OC)c(N2C[C@H](C(=O)OCC(=O)Nc3ccc(Cl)cc3)CC2=O)c1
-6.5,Cc1ccccc1NC(=O)COC(=O)[C@H]1CC(=O)N(c2ccc(F)cc2)C1
-6.6,CCc1ccc(NC(=O)COC(=O)[C@@H]2CC(=O)N(c3ccccc3Cl)C2)cc1
-7.1,Cc1ccccc1NC(=O)COC(=O)[C@H]1CC(=O)N(c2cccc(Cl)c2Cl)C1
-6.8,Cc1ccc(NC(=O)COC(=O)[C@H]2CC(=O)N(c3cccc(Cl)c3Cl)C2)cc1Cl
-7.0,Cc1ccc(NC(=O)COC(=O)[C@@H]2CC(=O)N(c3cccc(Cl)c3Cl)C2)cc1Cl
-7.3,O=C(COC(=O)[C@H]1CC(=O)N(c2cc(Cl)ccc2Cl)C1)Nc1ccccc1C(F)(F)F
-7.0,CCc1cccc(CC)c1NC(=O)COC(=O)[C@H]1CC(=O)N(c2cccc(C)c2)C1
-7.4,Cc1ccc(NC(=O)COC(=O)[C@H]2CC(=O)N([C@@H](C)c3ccccc3)C2)c(C)c1
-6.0,CCOc1ccccc1NC(=O)CSCc1cccc(Cl)c1
-6.0,CCOc1ccccc1NC(=O)CSCc1ccc([N+](=O)[O-])cc1
-6.6,O=C(CCSc1nc2sc3c(c2c(=O)[nH]1)CCCC3)Nc1ccccc1
-5.6,Cc1cc2c(ncn(Cc3c(C)noc3C)c2=O)s1
-5.9,COc1ccc(Br)cc1[C@@H]1C(=C(C)Nc2ncnn12)C(=O)OC1CCCCC1
-6.3,CC1=C(C(=O)OC2CCCCC2)[C@H](c2cccc(O)c2)n2nnnc2N1
-6.1,COc1ccc([C@H]2C(C(=O)OC3CCCCC3)=C(C)Nc3nnnn32)cc1OC
-6.2,CC1=C(C(=O)OC2CCCCC2)[C@H](c2ccc(Cl)cc2Cl)n2nnnc2N1
-5.9,COCC(=O)Nc1nn(CC(C)C)c2nc3c(C)cccc3cc12
-5.6,CCCC(=O)Nc1nn(CCC)c2nc3cc(C)ccc3cc12
-5.3,CN(C)c1ncnc2cc(C(=O)O)ccc21
-6.5,CCOc1ccc(NC(=O)Nc2nnc(CC(=O)Nc3ccc(C)cc3)s2)cc1
-6.2,COc1ccc2nc(N3CCCCC3)c(/C=C/3\C(=O)N=C(S)N3C(=O)C)cc2c1
-7.6,Cc1ccc(c2nnc(Nc3cccc(O)c3)c3ccccc23)cc1S(=O)(=O)NC(C)(C)CO
-6.3,O=c1c2c(c3ccccc3)csc2[nH]c(=S)n1c1ccccc1
-6.1,CCSc1nc2sc3c(c2c(=O)n1c1ccc(C)cc1)C[C@H](C(C)C)OC3
-7.2,COc1cc(/C=C/2\N=C(c3ccc(I)cc3)OC2=O)cc(Cl)c1OC(=O)C
-6.3,COc1ccc(C2=NN(C(=O)CCC(=O)O)[C@@H](c3cc4cc(OC)ccc4nc3Cl)C2)cc1
-7.2,CCOC(=O)c1ccc(NC(=O)Cn2c(C)c(Br)c(=O)c3cccc(C)c23)cc1
-7.3,COc1ccc(Nc2nnc(c3ccc(C)cc3)c3ccccc23)cc1C(=O)N
-6.2,CCNc1nc2ccccn2c(=O)c1/C=C/1\SC(=S)N(Cc2ccccc2)C1=O
-5.7,COc1ccccc1[C@]1(CC(=O)NCc2ccco2)CCO[C@H](C(C)C)C1
-6.5,Cc1ccc2nc3c(cc2c1)c(NC(=O)c1ccco1)nn3CC(C)C
-6.7,CCC(=O)N1N=C(c2ccccc2)C[C@@H]1c1cc2cc3c(cc2nc1Cl)OCCO3
-5.5,CC[C@@H](C(=O)O)N1C(=O)/C(=C/c2cccc(F)c2)SC1=S
-6.2,CCOC(=O)c1cc2-c(c3c(n2)cccc3)n(c2ccc([N+](=O)[O-])cc2)c1N
-7.0,C[C@@H](Sc1nc2sc3c(c2c(=O)n1C)CC(C)(C)OC3)C(=O)Nc1ccccc1
-7.0,Cc1cccc(n2c3nnc(SCC(=O)N)n3c3sc4c(c3c2=O)CCC4)c1
-6.2,O=C1/C(=C/c2ccc([N+](=O)[O-])o2)C(O)=NC(=S)N1c1ccccc1
-5.0,O=C(N(c1ccccc1)[C@@H]1C=CS(=O)(=O)C1)C(F)(F)F
-5.5,COc1ccccc1N(C(=O)C(F)(F)F)[C@H]1C=CS(=O)(=O)C1
-6.0,O=C(N(c1cccc(C(F)(F)F)c1)[C@H]1C=CS(=O)(=O)C1)C(F)(F)F
-5.6,COC(=O)c1ccc(N(C(=O)C(F)(F)F)[C@H]2C=CS(=O)(=O)C2)cc1
-6.2,CC(C)CNC(=O)c1c(O)n2c3c(cccc3c1=O)CCC2
-6.2,COc1cc([C@H]2NC(=O)N[C@@](O)(C(F)(F)F)[C@@H]2C(=O)c2cccs2)ccc1O
-5.9,COc1cccc(/C=C\2/SC(=S)N(c3cccc(Br)c3)C2=O)c1OC
-5.7,COC(=O)c1cc([N+](=O)[O-])cc2cn[nH]c21
-6.5,COc1ccc([C@@H]2C=C(Nc3ccccc3)C(=O)N2c2ccccc2)cc1OC
-7.3,CCOc1ccc2cc([C@@H]3CC(=NN3S(=O)(=O)C)c3ccc(C)cc3)c(Cl)nc2c1
-5.5,CC(C)(C)C(=O)CSc1nnc(SCc2ccc(F)cc2)s1
-5.4,O=[N+]([O-])c1ccc2ncccc2c1I
-6.5,CCOc1ccc(/C=C/2\N=C(c3cccc(Br)c3)OC2=O)cc1OC
-7.4,c1ccc2c(c1)cccc2Nc1nc2ccccc2c(N2CCOCC2)n1
-5.7,CCc1n[nH]c(SCc2ccc(OC)c([N+](=O)[O-])c2)n1
-5.1,COC(=O)CCN1C(=O)/C(=C\c2ccc(N(C)C)cc2)SC1=S
-4.9,CCC[C@@H](C(=O)O)N1C(=O)CSC1=S
-5.6,COc1ccc(/C=C2/SC(=S)N(CCCC(=O)O)C2=O)cc1OC
-5.7,CCOc1ccc(N2C(=O)/C(=C/c3ccccc3C(=O)O)/SC2=S)cc1
-7.3,CN1C(=O)/C(=C2\SC(=S)N(c3cccc(O)c3)C2=O)c2ccccc21
-5.4,O=C(O)CCCN1C(=O)/C(=C/c2ccccc2O)SC1=S
-6.9,C/C(=C\1/C(=O)NC(=O)N(c2ccc(Cl)cc2)C1=O)/NC1CCN(Cc2ccccc2)CC1
-6.1,O=C(NC(=S)NC[C@H]1CCCO1)c1sc2ccccc2c1Cl
-6.4,CCOc1ccc(/C=C/2\SC(=S)N(NC(=O)c3cccc(Cl)c3)C2=O)cc1OC
-5.0,NC1=NC(=O)[C@H](Cc2cccc(Cl)c2)S1
-6.9,O=C1c2ccccc2C(=O)N1CC[C@@H](Cc1ccccc1)c1ccc2c(c1)OCO2
-6.6,O=C(Nc1nnc(c2ccc3c(c2)OCO3)s1)Nc1ccc(F)cc1
-6.2,O=C(CCN1CCN(c2cccc(Cl)c2)CC1)Nc1cccc(Cl)c1
-7.2,COc1ccc(C2=NN(S(=O)(=O)c3ccc(C)cc3)[C@@H](c3ccccc3OC)C2)cc1OC
-6.9,COc1ccc(C(=O)Nc2ccc(c3cc4ccccc4oc3=O)c(OC)c2)cc1
-5.8,COC(=O)C1=NN[C@@]2(C)C(=O)N(c3cc(Cl)cc(Cl)c3)C(=O)[C@@H]12
-7.1,COc1ccc(n2c(=O)c3ccccc3nc2SCC(=O)Nc2ccc(C)c(F)c2)cc1
-5.9,OC1=Nc2ccccc2C(c2ccccc2)=N[C@@H]1O
-6.5,COc1ccc(/C=C/2\SC(=S)N(NC(=O)c3ccccc3OC)C2=O)c(OC)c1
-5.7,CCOC(=O)C1=C(C)N=C2SCCC(=O)N2[C@H]1c1ccc(Cl)c(Cl)c1
-5.5,O=C(Nc1ccccc1I)c1coc(=O)c(Br)c1
-6.2,COC(=O)[C@@H](C)Sc1nc2sc3c(c2c(=O)n1c1ccc(C)cc1)C[C@@H](C(C)C)OC3
-6.8,O=c1/c(=C/c2ccccc2F)sc2nc(=O)c(Cc3ccccc3)nn12
-6.5,Cc1cc(Cl)ccc1OCc1nnc(NC(=O)Nc2ccccc2F)s1
-5.7,COc1cc(Cl)ccc1NC(=O)Cn1nc([N+](=O)[O-])c(Br)c1C
-7.4,O=C1Nc2ccccc2/C/1=C\1/SC(=S)N(c2cccc(Br)c2)C1=O
-7.4,O=C(NN1C(=O)/C(=C\2/C(=O)Nc3ccccc23)/SC1=S)c1ccccc1Cl
-7.2,Cc1cccc(n2c(=O)c3c4c(sc3nc2SCC(=O)NCc2ccco2)COC(C)(C)C4)c1
-5.9,CCOc1ccc(-n2c(SCC(N)=O)nnc2-c2cccnc2)cc1
-6.4,CC1(C)Cc2c3c(nc(c4ccccc4)c2CO1)sc1c3ncnc1NN
-8.3,Cc1ccc(C(C)C)c(OCC(=O)Nn2c(=O)c3ccccc3nc2C(Cl)(Cl)Cl)c1
-5.8,COc1ccc(/C=C\2/SC(=S)N(c3cccc(Br)c3)C2=O)c(OC)c1
-5.8,Cc1ccc(N2C(=O)/C(=C/c3ccoc3)C(O)=NC2=S)cc1
-6.5,CC(C)(C)c1nc2sc3c(c2c(=O)n1NC(=O)c1ccc([N+](=O)[O-])cc1)CC(C)(C)OC3
-6.2,COc1ccc(/C=C/2\SC(=S)N(NC(=O)c3cccc(O)c3)C2=O)c(OC)c1
-5.7,CN(C)[C@@H]1CCC[C@@H]1OC(=O)C(c1ccccc1)c1ccccc1
-5.2,CC1(C)Cc2c(sc3ncn4c(S)nnc4c23)CO1
-6.4,COc1cccc(NC(=O)Nc2nnc(Cc3ccc(Cl)cc3)s2)c1
-7.5,Cc1ccn2c(c1)nc(c1ccccc1)c2NC(=O)c1cccc([N+](=O)[O-])c1
-6.0,CCN(CC)CCn1c2ccccc2n2cc(c3ccc(OC)cc3)nc12
-6.8,Cc1ccc(OC(=O)c2cccc([N+](=O)[O-])c2)c(n2nc3ccccc3n2)c1
-6.6,O=C(NN1C(=O)/C(=C/c2cccc(F)c2)SC1=S)c1cccc(O)c1
-7.7,COC(=O)c1cccc(Nc2nc(c3cccc([N+](=O)[O-])c3)nc3ccccc23)c1
-6.5,CC(C)c1ccc(/C=C\2/N=C(c3ccc(Cl)c([N+](=O)[O-])c3)OC2=O)cc1
-7.6,Cc1ccc(n2ncc3c4nc(c5cccc([N+](=O)[O-])c5)nn4cnc23)cc1Cl
-6.6,COc1cc2c(CCN3C(=O)c4ccccc4C3=O)c[nH]c2c([N+](=O)[O-])c1
-6.1,Cc1cc2nc(-c3ccc(F)cc3)c(N)n2c(C)c1
-6.4,Cc1ccc(/C=C\2/SC(=S)N(CCC(=O)N3CCCCC3)C2=O)cc1
-6.7,COc1ccc(NC(=O)c2c(O)n3c4c(cccc4c2=O)CCC3)cc1
-6.1,COc1ccc(c2cn3c4ccccc4nc3n2CCCN2CCCC2)cc1
-6.9,COC(=O)c1ccc([C@H]2Oc3ccccc3[C@@H]3CC(=NN23)c2ccc(C)o2)cc1
-5.4,CC[N+](CC)(CCO)C1c2ccccc2-c2ccccc12
-6.4,O=C(Nc1nnc(COc2ccc(Cl)cc2)s1)Nc1ccc(F)cc1
-5.9,COC(=O)[C@H](C)Sc1nc2sc3c(c2c(=O)n1Cc1ccccc1)C[C@@H](C(C)C)OC3
-6.4,COc1ccc(-n2c(NN)nc3sc4c(c3c2=O)C[C@H](C(C)C)OC4)cc1
-5.8,COc1ccc(N2C(=O)/C(=C/c3ccc[nH]3)C(O)=NC2=S)cc1
-5.6,CN1C(=O)N(C)[C@H]2OC3O[C@@H]4[C@H](OC3O[C@H]21)N(C)C(=O)N4C
-5.0,S=c1c(S)nc2ccccc2n1CN1CCOCC1
-6.4,CCOC(=O)c1ccc(N2C(=O)/C(=C\c3ccccc3)/N=C2c2ccccc2)cc1
-6.8,O=C(Nc1ccccn1)c1c(O)n2c3c(cccc3c1=O)CC2
-6.3,CCOc1ccc(NC(=O)Nc2nnc(COc3cccc(C)c3C)s2)cc1
-5.2,CCC1(CC)NC(=S)N(c2ccc(C)cc2)N1
-5.8,COc1ccc(NC(=O)C[C@@H]2C(=O)N(C)C(=S)N2Cc2ccc(Cl)cc2)cc1
-6.9,CC(C)[C@H]1Cc2c(sc3c2c(=O)n(CCc2ccccc2)c2nnc(S)n32)CO1
-6.1,Cc1ccc(c2nc3ccccc3c(=O)n2NC(=O)COc2ccccc2)cc1
-6.6,C[C@H](Sc1nc2sc3c(c2c(N)n1)CC(C)(C)OC3)C(=O)Nc1ccccc1
-5.8,COC(=O)C1=NN[C@@]2(C)C(=O)N(c3ccc(Cl)c(Cl)c3)C(=O)[C@@H]12
-6.8,Cc1ccc([C@H]2CC(=NN2S(=O)(=O)C)c2ccc(Br)cc2)cc1
-6.7,CCOC(=O)CNc1nc(-c2cccc([N+](=O)[O-])c2)nc2ccccc21
-6.5,Cc1ccc2c(c1)[C@@H]1CN(C)CC[C@H]1N2S(=O)(=O)c1ccc([N+](=O)[O-])cc1
-7.4,Cc1ccc(C(=O)COC(=O)CN2C(=O)c3ccccc3C2=O)cc1[N+](=O)[O-]
-6.6,Cc1cccc(C(=O)Nc2ccc(N3CCN(C(=O)c4cccs4)CC3)cc2)c1
-6.5,CN(Cc1nc2c(c(=O)n(C)c(=O)n2C)n1CCN1CCOCC1)Cc1ccccc1
-7.3,CC[C@H](C(=O)Nc1ccccc1C(=O)Nc1nc2ccccc2s1)N1C(=O)c2ccccc2C1=O
-6.7,Cn1c2nc(N3CCCCCC3)n(CCSc3nc4ccccc4[nH]3)c2c(=O)[nH]c1=O
-7.5,Cc1cc(C)cc(OCC(=O)NC(=S)Nc2cc(C(F)(F)F)ccc2N2CCCC2)c1
-6.3,COc1cc(OC)cc(c2nnc(S)n2c2ccc(C)cc2C)c1
-6.7,O=C(Nc1cc(C(F)(F)F)ccc1N1CCCC1)c1ccc([N+](=O)[O-])cc1
-5.7,CCc1cc(I)ccc1NC(=S)NC(=O)C(C)C
-6.2,CC(=O)Oc1ccccc1C(=O)OCC(=O)c1ccc(Br)cc1
-5.6,CCOc1cccc(N2C(=O)/C(=C/c3ccc(N(C)C)c(Br)c3)/C(=O)N=C2S)c1
-7.1,O=C(Nc1ccc(N2CCN(C(=O)c3ccco3)CC2)cc1)c1cccc([N+](=O)[O-])c1
-5.9,O=C(O)c1ccc(Oc2ccc([N+](=O)[O-])cc2[N+](=O)[O-])cc1
-6.3,CC1(C)[C@@]2(C)CC[C@]1(C(=O)Nc1cc([N+](=O)[O-])ccc1Br)CC2=O
-6.9,O=C(Oc1ccc(OC(=O)c2ccc([N+](=O)[O-])cc2)c(Cl)c1)c1ccc([N+](=O)[O-])cc1
-6.8,O=C(Nc1cc(C(F)(F)F)ccc1N1CCCC1)c1ccccc1[N+](=O)[O-]
-6.0,CCOc1ccc2[nH]/c(=N\C(=O)c3ccc(OC(C)C)cc3)/sc2c1
-7.7,Cc1ccc(C(=O)NC(=S)Nc2c(O)ccc3ccccc23)c(C)c1
-4.8,COc1nc(CC(C)=O)nc(OC)c1[N+](=O)[O-]
-5.6,COc1ccc(OC)c(N2C(=S)N(c3ccccc3)[C@H]3CS(=O)(=O)C[C@H]23)c1
-5.3,O=C(c1cccs1)[C@@H]1[C@H](c2cccs2)NC(=S)N[C@@]1(O)C(F)(F)F
-7.1,O=C1OC2(CCCC2)OC(=O)C1=Cc1ccc(c2cccc([N+](=O)[O-])c2)o1
-5.7,Cc1ccccc1/C=C1/SC(=S)N([C@H](C)C(=O)O)C1=O
-5.3,Cn1ncc([N+](=O)[O-])c1C(=O)c1ccccc1
-7.6,O=C(Cn1nc(c2cccc([N+](=O)[O-])c2)c2ccccc2c1=O)NC[C@H]1CCCO1
-7.3,Cc1c(N[C@H](c2c(C)n(C)n(c3ccccc3)c2=O)c2ccccc2O)c(=O)n(c2ccccc2)n1C
-7.1,CC[C@@H](C)NC(=O)c1c(N)n(c2ccc(F)c([N+](=O)[O-])c2)c2nc3ccccc3nc12
-6.9,CC1(C)Cc2c(sc3c2c(=N)n(Cc2ccco2)c(=O)n3Cc2ccc([N+](=O)[O-])cc2)CO1
-6.4,O=C(Cn1nc([N+](=O)[O-])nc1Br)NC(c1ccccc1)c1ccccc1
-7.3,COc1ccccc1-c1nnc2n1N=C(c1ccc([N+](=O)[O-])cc1)CS2
-7.7,Cc1ccc(c2c3c(cn2c2cccc([N+](=O)[O-])c2)n(C)c(=O)n(C)c3=O)cc1
-6.9,O=C(c1ccccc1)[C@@H]1[C@@H](c2ccc(Br)cc2)NC(=S)N[C@]1(O)C(F)(F)F
-5.0,CN(c1ccccc1)[C@H]1SC(=O)NC1=O
-5.9,CC[C@@H]1CN2CC[C@H]1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc21
-6.3,Cc1ccc(N(C(=O)c2ccc(Br)cc2)[C@@H]2C=CS(=O)(=O)C2)cc1
-6.6,COc1ccccc1C[C@@H](O)C[C@H]1c2c(cc3c(c2OC)OCO3)CC[N+]1(C)C
-5.2,NC(=O)CN(c1ccccc1)[C@@H]1SC(=O)NC1=O
-5.6,NC(=O)CN(c1ccccc1)[C@H]1SC(=O)NC1=O
-6.8,Cc1cccc(N(CC(N)=O)[C@@H]2SC(=O)N(c3cccc(C)c3)C2=O)c1
-6.0,Cc1cccc(N(CC(N)=O)[C@@H]2SC(=O)NC2=O)c1
-7.2,Cc1cccc(N(CC(N)=O)[C@H]2SC(=O)N(c3ccccc3)C2=O)c1
-6.8,Cc1cccc(N2C(=O)S[C@@H](Nc3ccccc3C(=O)O)C2=O)c1
-7.3,CC(=O)Oc1ccc(N2C(=O)[C@H]3[C@H](C2=O)C2c4ccccc4C3c3ccccc23)cc1
-5.1,O=C(NN1C(=O)CSC1=S)c1ccc(Cl)cc1
-7.1,N[C@H]1[C@@H](O)[C@H]2O[C@H](c3ccccc3)OC[C@H]2O[C@H]1OCc1ccccc1
-6.6,O=c1c([C@@H]2NCCc3c4ccccc4[nH]c23)c(O)nc(S)n1Cc1ccc(F)cc1
-6.3,CCOC(=O)c1ccccc1N[C@H]1SC(=O)N(c2ccccc2)C1=O
-4.6,CC(=O)OC(C)(C)[C@H]1CC[C@H](C)C2=C(C1)[C@@H](C)CC2
-4.2,CC(=O)N(C(C)=O)N1C(=O)CSC1=S
-5.7,Cc1cc(N)c(NC[C@H](O)[C@@H](O)[C@H](O)CO)cc1C
-6.4,C[C@]12CC[C@H]3c4ccc(O)cc4CC[C@H]3[C@H]1CCC2=O
-5.5,O[C@@H]1[C@@H](O)CO[C@@H]2CO[C@@H](c3ccccc3)O[C@@H]12
-5.9,CO[C@H]1C[C@@H](OC(=O)c2ccc(C)cc2)[C@H](COC(=O)c2ccc(C)cc2)O1
-6.1,O=C(C[C@]1(O)C(=O)Nc2ccccc21)c1ccccc1Cl
-6.3,Cc1ccc2c(c1)[C@](O)(CC(=O)c1ccccc1Cl)C(=O)N2
-6.6,C[C@H](C(=O)c1ccc(Cl)cc1)[C@]1(O)c2ccccc2N(C)C1=O
-6.5,C[C@@H](C(=O)c1ccc(Cl)cc1)[C@@]1(O)C(=O)Nc2ccc(Br)cc12
-6.1,O=C(C[C@]1(O)C(=O)Nc2ccc(Br)cc12)c1cc(Br)c(Br)o1
-6.2,CCN1c2ccccc2[C@@](O)(CC(=O)c2c(C)cc(C(C)(C)C)cc2C)C1=O
-8.1,Cc1ccc(C)c(CN2c3ccccc3[C@@](O)([C@@H]3CCc4ccccc4C3=O)C2=O)c1
-8.1,O=C(C[C@@]1(O)c2ccccc2N(Cc2ccc3ccccc3c2)C1=O)c1ccccc1
-7.5,Cc1ccc(C(=O)C[C@]2(O)c3ccccc3N(Cc3cccc(I)c3)C2=O)cc1
-7.4,O=C(C[C@]1(O)C(=O)N(Cc2ccccc2F)c2ccccc12)c1ccccc1
-7.3,Cc1ccc(C(=O)C[C@@]2(O)c3ccccc3N(Cc3ccc(F)cc3)C2=O)c(C)c1
-7.2,Cc1ccc(C(=O)C[C@]2(O)c3ccccc3N(Cc3ccc(F)cc3)C2=O)c(C)c1
-6.9,O=C(C[C@@]1(O)C(=O)N(Cc2c(F)cccc2Cl)c2ccccc12)c1ccccc1O
-6.8,Cc1ccc(C(=O)C[C@]2(O)c3ccccc3N(CN3CCCCC3)C2=O)c(C)c1
-6.6,O=C(C[C@]1(O)c2ccccc2N(CN2CCCCC2)C1=O)c1ccccc1O
-6.5,Cc1ccccc1CN1c2ccccc2C(=C(C#N)C#N)C1=O
-7.8,Cn1c2ccc(S(=O)(=O)Nc3cc4c(oc5c4C(=O)CCC5)c4ccccc34)cc2n(C)c1=O
-8.2,Cc1ccc(NC(=O)c2c(C(=O)Nc3cccc(C)c3C)sc3nc(C)cc(=O)n23)c(C)c1
-7.5,Cc1cccc(NC(=O)c2c(C(=O)Nc3ccccc3)sc3nc(C)cc(=O)n23)c1
-6.7,CCc1ccc(NC(=O)c2c(C(=O)Nc3ccccc3)sc3nc(C)cc(=O)n23)cc1
-7.3,Cc1ccc(NC(=O)c2c(C(=O)Nc3ccc(Cl)cc3)sc3nc(C)cc(=O)n23)c(C)c1
-5.2,C[N+]1(C)[C@@H]2CCC[C@@H]1CC(OC(=O)c1ccco1)C2
-7.5,O=C(Cn1nnc2sc(c3ccccc3)cc2c1=O)Nc1cccc2ccccc12
-6.3,CC(C)(C)[C@@H]1CCc2c(sc3nnn(CC(=O)N4CCCC4)c(=O)c32)C1
-6.8,CC(C)(C)[C@H]1CCc2c(sc3nnn(CC(=O)Nc4ccc(F)c(Cl)c4)c(=O)c23)C1
-6.9,Cc1ccc(C)c(NC(=O)Cn2nnc3sc4c(c3c2=O)CC[C@@H](C(C)(C)C)C4)c1
-6.7,CC(C)(C)[C@@H]1CCc2c(sc3nnn(CC(=O)OC4CCCCC4)c(=O)c23)C1
-5.4,CC(C)Cn1nnc2sc3c(c2c1=O)CC[C@H](C(C)(C)C)C3
-6.2,CC(C)COC(=O)Cn1nnc2sc3c(c2c1=O)CC[C@H](C(C)(C)C)C3
-6.7,Cc1cccc(Cn2nnc3sc4c(c3c2=O)CC[C@H](C(C)(C)C)C4)c1
-7.0,CC(C)c1ccc(Cn2nnc3sc(c4ccccc4)cc3c2=O)cc1
-6.5,CC[C@]12CCC[N+]3(CC)CC[C@@]4(c5ccccc5NC4=C(C(=O)OC)C1)[C@H]23
-6.5,CCCN1C(=O)[C@H]2Cc3c4ccccc4[nH]c3[C@@H](c3ccc(OC)cc3)N2C1=S
-6.8,Cc1ccccc1NC(=O)[C@H]1C(=O)N[C@]23CCCC[C@@H]2[C@H]1c1ccccc1O3
-6.6,COc1ccc([C@@H]2Oc3c(OC)cccc3[C@@H]3CC(=NN23)c2cccs2)c(C(=O)O)c1OC
-7.0,O=C(NC[C@H]1CCCO1)c1c(O)n2c3c(cccc3c1=O)CC2
-6.1,CC(C)OC(=O)Cc1c(O)n(C)c2ccccc2c1=O
-6.7,CC(C)[C@H]1Cc2c(sc3nc(SCC(=O)N)n(CCc4ccccc4)c(=O)c23)CO1
-6.1,CN1C(=O)C(=CNC2CCN(Cc3ccccc3)CC2)C(=O)N(C)C1=O
-7.3,Cc1ccccc1Nc1cc(N2CCOCC2)c2noc3-c4c(C(=O)c1c23)cccc4
-6.5,CCc1cc2c(C)cc(=O)oc2cc1OC(=O)CNC(=O)OCc1ccccc1
-6.4,COc1cccc(N2C(=O)[C@@H]3Cc4c5ccccc5[nH]c4[C@H](c4ccccc4)N3C2=S)c1
-6.0,C[C@@H]1NC(C)(C)CC(C)(C)c2ccccc12
-6.0,C[C@H]1NC(C)(C)CC(C)(C)c2ccccc12
-5.7,COc1ccccc1[C@@]1(CC(=O)Nc2nccs2)CCOC(C)(C)C1
-6.2,CC1(C)C[C@H]([C@@H](CCNC(=O)c2cccs2)Cc2ccccc2)CCO1
-6.8,COc1ccc(C2=NN3[C@H](C2)c2ccccc2O[C@]23CCOC(C)(C)C2)c(OC)c1
-6.4,CCOC(=O)c1ccc(NC(=O)c2c(O)n3c4c(cccc4c2=O)CC3)cc1
-5.5,C[N+]1(C)CC2=Cc3ccccc3C[C@H]2C1
