docking_score,smile
-9.2,O=C1C[C@H](Nc2ccc(Cl)c(Cl)c2)C(=O)N1c1cccc(Cl)c1
-10.0,O=C1[C@@H]2C(=NO[C@@H]2C(=O)N1c1cc(Cl)ccc1Cl)c1ccc(Cl)cc1
-9.2,Cc1c(Cl)cccc1NC(=O)CN1C(=O)[C@@H]2[C@H]3CC[C@@H](C3)[C@@H]2C1=O
-9.3,Clc1ccccc1[C@@H]1C=C(c2cccs2)Nc2nnnn21
-9.0,COC(=O)c1ccccc1N1C(=O)[C@H]2[C@H]3CCCN3[C@@]3(C(=O)Nc4ccc(Cl)cc34)[C@@H]2C1=O
-8.9,O=c1c(CN2CCSCC2)coc(O)c1CN1CCn2c(nnc2C(F)(F)F)C1
-10.3,Cc1c(Cl)cccc1NC(=S)/C=C/1\NCCc2cc3c(cc12)OCCCO3
-7.1,COC(=O)C1=C(C)N=C2SC=C(CC(=O)NCC3CC3)N2[C@@H]1c1ccc(C(C)C)cc1
-9.6,COc1ccc(S(=O)(=O)NC[C@H]2CC[C@H](C(=O)N[C@@H](C)C(=O)NC[C@H]3CCCO3)CC2)cc1
-10.9,O=C(Nc1ccc(Cl)cc1C(=O)c1ccccc1)[C@@H]1[C@@H]2C[C@H]3OC(=O)[C@H]1[C@H]3C2
-8.6,Cn1c(-c2ccccc2Cl)nn([C@@H]2CC(=O)[C@@H]3OC[C@@H]2O3)c1=S
-9.9,CC(C)(C)OC(=O)NC[C@H]1CC[C@H](C(=O)NC2CCN(Cc3ccccc3)CC2)CC1
-8.2,O=c1c(=O)c(NCc2ccccn2)c1NCc1cccnc1
-8.5,C[C@H](NC(=O)c1ccc2c(c1)OCO2)[C@@H]1C[C@H]2CC[C@H]1C2
-9.5,COc1ccc([N+](=O)[O-])cc1NC(=O)CCCN1C(=O)[C@@H]2CC=CC[C@H]2C1=O
-7.7,CCn1c(S)nc2cc(C(=O)N[C@H](C)C(C)C)ccc2c1=O
-10.4,O=C(Nc1nc2n(n1)[C@H](c1ccccc1Cl)C=C(c1ccccc1)N2)c1cccnc1
-10.3,CCOc1ccc(N2C(=O)[C@@H]3N=NN(Cc4nc(c5ccccc5C)no4)[C@H]3C2=O)cc1
-10.9,Cc1cc2c(cc1C)N(CC(=O)Nc1cccc(Br)c1)C(=O)[C@H]1CCCC1=N2
-9.3,Cc1cc(Br)c(Cl)cc1NC(=O)[C@H](C)N1C(=O)[C@H]2[C@H]3C=C[C@@H](C3)[C@@H]2C1=O
-10.2,Cc1c(Br)ccc(NC(=O)[C@H](C)N2C(=O)[C@H]3[C@@H](C2=O)[C@@H]2C=C[C@@H]3[C@H]3C[C@H]23)c1C
-8.4,COc1cccc(Nc2nnc(SCC(=O)N[C@H](C)[C@H]3C[C@@H]4CC[C@@H]3C4)s2)c1
-9.6,O=C(NN1C(=O)[C@H]2[C@@H](C1=O)[C@H]1C=C[C@H]2CC1)c1csc2c1CCCC2
-8.6,Cc1ccc(O[C@@H](C)C(=O)N[C@@H](C)[C@@H]2C[C@@H]3CC[C@@H]2C3)cc1
-8.7,Cc1cc(C(=O)NN2C(=O)[C@@H]3CC(C)=C(C)C[C@@H]3C2=O)cs1
-8.1,NS(=O)(=O)c1ccc(Cn2c(S)nc3ccccc3c2=O)cc1
-9.2,CC[C@@H](C)OC(=O)c1c(NC(=O)[C@H]2[C@H]3C=C[C@@H](C3)[C@@H]2C(=O)O)sc2c1CCCC2
-10.1,Cc1ccc(NC(=O)CCN2C(=O)[C@H]3[C@@H](C2=O)[C@@H]2C=C[C@H]3[C@H]3C[C@H]23)c(C)c1
-8.9,O=C(CCC1CCCCC1)NN1C(=O)[C@@H]2[C@H]3CC[C@@H](O3)[C@H]2C1=O
-9.3,O=C(Nc1nccs1)[C@H]1CC[C@H](Cn2cnc3ccccc3c2=O)CC1
-8.8,Cc1nc(C2=C(O)CN(c3ccc(S(N)(=O)=O)cc3)C2=N)sc1C
-9.8,COc1ccc(c2csc(NC(=O)CCN3C(=O)[C@@H]4CC=CC[C@@H]4C3=O)n2)cc1OC
-10.8,COc1ccccc1[C@@H]1[C@H]2C(=O)N(c3ccccc3)C(=O)[C@@H]2ON1c1ccccc1
-10.0,COc1ccc([C@@H]2Nc3nonc3N=C3C[C@@H](c4cccs4)CC(=C23)O)c(OC)c1OC
-6.7,COC(=O)[C@H]1[C@H]2CC[C@@H](C2)[C@@H]1NC(C)=O
-9.8,Cc1ccc(N2C(=O)[C@@H]3ON(c4ccccc4)[C@@H](c4ccccc4)[C@@H]3C2=O)cc1
-9.4,COc1ccc(Cl)cc1NC(=O)COC(=O)C12C[C@@H]3C[C@H](CC(NC(=O)C)(C3)C1)C2
-8.1,O=C1CS[C@H]2NC3=C(CCCC3=C3SCCS3)[C@H](c3ccccc3)N12
-8.5,COc1ccccc1NC(=O)[C@@]12C[C@H]3C[C@@H](C1)C[C@](n1cncn1)(C3)C2
-8.5,CC[C@H]1C[C@@H]2CCN1[C@H]([C@H](O)c1ccnc3ccccc13)C2
-7.4,CCCC(=O)N[C@H]1[C@@H]2[C@@H]3C[C@H]4[C@H]5C[C@H]([C@H]24)[C@]1(C)[C@@H]35
-7.2,O=C(O)CC12C[C@@H]3CC(C[C@H](C3)C1)C2(F)F
-10.6,Cc1ccc(C)c(C(=O)COC(=O)c2ccccc2N2C(=O)[C@H]3[C@H](C2=O)[C@H]2CC[C@H]3C2)c1
-8.2,COC(=O)C1=CO[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H]2[C@@H](C)[C@H](O)C[C@H]12
-10.2,CCN1C(=O)C[C@H](N2CCN(c3ccc(C(=O)c4cccc(Cl)c4)cc3)CC2)C1=O
-8.1,C[C@@H]([C]1[CH][CH][CH][C]1P([C]1[CH][CH][CH][CH]1)c1ccccc1)N(C)C
-8.1,CCOC(=O)c1cn([C@@H]2CC(=O)N(c3ccccc3)C2=O)nn1
-10.2,CCc1cc(Br)cc(C)c1NC(=O)[C@@H]1CC(=O)N(c2ccc(C)c(C)c2)C1
-9.7,COc1ccc(N2N=C(C)/C(=C(\C)/NCCc3ccccc3)/C2=O)cc1
-7.1,CN[C@H]1[C@@H](O)[C@@H](O[C@@H]2[C@H](O)[C@H](O[C@H]3O[C@@H]([C@@H](C)O)[C@@H](O)[C@H](O)[C@@H]3N)[C@@H](N)C[C@@H]2N)OC[C@]1(C)O
-9.8,CC1(C)CC(=O)C(C(CC[C@@H]2CCCCC2=O)C2C(=O)CC(C)(C)CC2=O)C(=O)C1
-8.7,CCC(CC)C(=O)OC[C@@H](C(=O)OC1C[C@@H]2[C@H]3O[C@H]3[C@@H](C1)[N+]2(C)C)c1ccccc1
-9.1,Cc1sc(/N=N/c2c(O)ccc3ccccc23)[n+]([O-])c1C
-8.2,C[C@@]12O[C@@]3(C(F)(F)C(=O)O)[C@H]4[C@H]1[C@H]1[C@@H]4[C@@H]4C[C@H]1[C@@H]2[C@@H]34
-9.0,CN1C(=O)C[C@H]2C(=O)N(Cc3ccccc3)C(=O)[C@@H]2C1=O
-7.2,CCCCc1c(O)c2c(O)nc(C)nc2oc1=O
-8.5,COC(=O)C(=O)[C@@H](C(=O)c1ccc(F)cc1)C1=Nc2nnc(N)n2C1=O
-10.5,O=C1C[C@]23c4ccccc4N4C(=O)C[C@@H]5OCC=C6CN1[C@H]2C[C@H]6[C@H]5[C@@H]34
-8.3,COC(=O)[C@]12[C@@H]3C[C@@H]([C@H]4CCC[C@H]34)[C@H]3[C@@H]4C[C@H]1[C@H]1CC[C@H]([C@@H]41)[C@]23O
-7.3,CC[N+](C)(CC)CCC[C@@H](C)N1C(=O)[C@@H]2CCCC[C@@H]2C1=O
-7.6,[O-][N+](=NCc1ccccc1)c1ccccc1
-9.1,Cc1cccc(CN2CCN(Cc3cc(F)cc(F)c3)C[C@H]2CCO)n1
-9.3,Cc1ccc(Cl)cc1N1CCN(C[C@H](O)CCO[C@@H]2C[C@@H]3CC[C@]2(C)C3(C)C)CC1
-10.4,CC(=O)c1ccc(C(=O)NC23CC4C[C@@](C)(C2)C[C@@](C)(C4)C3)cc1
-8.6,O=C(N[C@H]1C[C@H]2CC[C@H]1C2)C1CCN(S(=O)(=O)c2cccs2)CC1
-8.3,COc1cc2cc(-c3cc(O)cc(O)c3)oc2cc1O
-9.1,CN(C)c1ccc(/C=C/2\SC(=O)N(Cc3ccc(F)cc3)C2=O)cc1Br
-9.3,Cc1ccc(CN2C(=O)S/C(=C\c3ccc(OCC(N)=O)cc3)C2=O)cc1
-9.7,Cn1cc([C@H](CC(=O)NCCc2ccccn2)c2ccc([N+](=O)[O-])cc2)c2ccccc12
-8.4,CNc1nc(C)cc(N2CCN(Cc3ccccc3)[C@@H](CCO)C2)n1
-7.3,COc1ccc(S(=O)(=O)N[C@@H](C)C(=O)NCCO)cc1OC
-9.8,CCc1ccc(N2C(=O)/C(=C/c3cn(CC)c4ccccc34)/C(=O)NC2=S)cc1
-7.1,c1cc(CN2CCN3C[C@H](Oc4cncnc4)C[C@H]3C2)cs1
-7.2,O=C(NCCCO)Nc1ccc2nccnc2c1
-9.0,N#CCOc1ccc(/C=C\2/C(=O)NN(c3ccccc3)C2=O)cc1I
-9.8,CCC(=O)N1CCN(c2ccc(Cl)cc2NC(=S)NC(=O)c2cccc(C)c2)CC1
-9.6,C[C@@H]1CCC[C@H](NC(=O)c2cc(S(=O)(=O)N3CCCCC3)ccc2Cl)[C@H]1C
-8.0,Cc1oncc1C(=O)N1CCC2(CC1)C[C@@H](N(C)C)CCO2
-7.9,Cc1cc(C(=O)N2CC[C@@H]3OCCN(C(C)C)[C@H]3C2)[nH]n1
-8.5,O=C(c1cncnc1)N1CCC2(CC1)C[C@@H](Nc1ncccn1)CCO2
-7.2,CS(=O)(=O)N1CCC[C@@]2(CCN(CC3CC3)C2=O)CC1
-8.3,CNC(=O)[C@@H]1CCC[C@@]12CCN(C(=O)c1cnccc1C)C2
-9.5,CCOc1cc(C(=O)Nc2ccc(S(=O)(=O)N[C@H](C)[C@@H]3C[C@H]4CC[C@H]3C4)cc2)ccc1OC
-9.8,CC(C)NC(=O)c1ccc(NC(=O)[C@H](C)N2CCc3ccccc3C2)cc1
-7.1,CC(C)n1c(S[C@@H]2CCN(c3cnn(C)c3)C2=O)nnc1N(C)C
-9.3,COC(=O)CC1=NN(c2ccc([N+](=O)[O-])cc2)C(=O)/C1=C(/C)Nc1cccnc1
-7.1,O=C1NC(=S)S/C1=C/c1c(Cl)ccc([N+](=O)[O-])c1Cl
-9.2,O=C1/C(=C\c2ccc(Br)o2)/SC(=S)N1c1cccc([N+](=O)[O-])c1
-9.6,Cc1ccc(S(=O)(=O)N2CCCCC2)cc1C(=O)NC(C(C)C)C(C)C
-8.7,CCCCNC(=O)c1cc(S(=O)(=O)N2CCC(C)CC2)ccc1C
-10.2,O=C(NCc1ccc(F)cc1)[C@H]1CCCN(S(=O)(=O)Cc2ccc(Cl)cc2Cl)C1
-10.0,CC[C@H](Oc1ccc2ccccc2c1)C(=O)Nc1ccc(N2CCN(C)CC2)cc1
-9.5,Cc1ccc(NC(=O)CCCN(c2cccc(C)c2C)S(=O)(=O)C)c(C)c1
-9.1,CC[C@H](Oc1ccc(C)cc1C)C(=O)Nc1ccc(N2CCN(C)CC2)cc1
-7.4,CN(Cc1ccccc1)C[C@@H](NC(=O)OC(C)(C)C)C(=O)O
-5.9,CC(C)(C)OC(=O)n1ccc(Br)c1
-8.7,COc1cc(-c2ncn(/C=C/C(=O)OC(C)C)n2)cc(C(F)(F)F)c1
-6.9,COC(=O)c1ccc(Br)c(OC(F)(F)F)c1
-6.7,Cc1csc(CN(C)C(=O)[C@@H](C)NS(C)(=O)=O)n1
-10.0,CCCC(=O)N1CCCC[C@H]1C(=O)Nc1ccc(n2cnc3ccccc23)nc1
-8.6,CCn1nccc1C(=O)Nc1ccc(c2nc3ccccc3s2)cn1
-9.1,C[C@H](C(=O)NC1CC1)N1CCN(C(=O)Cn2c3ccccc3[nH]c2=O)CC1
-8.2,C[C@H](OCC(F)(F)F)C(=O)Nc1ccc2c(c1)CCCN2C
-9.3,O=C(N[C@H]1CCC[C@H]1c1ccccc1C(F)(F)F)c1c[nH]nn1
-6.9,CS[C@H]1CCCCN(C(=O)Nc2ccc(F)cn2)C1
-7.1,COC[C@H](O)CNC(=O)c1cc(C)cc(Br)c1
-7.5,Nc1ccc(C2(C(=O)N3CCCC3)CC2)cc1
-7.5,C[C@H]1CC=CC[C@@H]1COC(=O)CCCN1C(=O)CNC1=O
-7.3,NC[C@H]1C[C@@]12CCc1cc(Br)ccc12
-7.2,Fc1cc(Cn2ccnn2)ccc1Br
-8.5,CS(=O)(=O)N(CC(=O)NCc1ccccc1)Cc1ccccc1
-9.1,CNC(=O)COc1ccc(OCc2nc(c3c(F)cccc3F)cs2)cc1
-9.9,CCc1nc2n(n1)CCC[C@H]2NC(=O)Nc1ccccc1Oc1ccc(C)cc1
-8.5,C[C@@H]1Cc2ccccc2[C@H]1NC(=O)N1CC[C@H](CN(C)C)C1
-7.2,Cc1noc(C)c1[C@H](C)NC(=O)N1CC[C@@H](CN(C)C)C1
-8.2,Cc1nn(C)cc1C(=O)N[C@H]1CCCN(c2ccccn2)C1
-8.7,Cc1ccc(F)c(CNc2ccc(N3CCOCC3)cn2)c1
-8.0,CC(C)(C)OC(=O)N1CCC(C)(CNC(=O)Cc2ccoc2)CC1
-7.3,Cn1cccc1[C@@H]1COCCN1CC(=O)NCCC(C)(C)C
-7.9,O=C(CN1CCCC1=O)N[C@@H]1C[C@H]1c1cccc(Cl)c1
-9.8,C[C@H](Nc1ccc(NC(=O)c2ccncc2F)cc1)c1ccccc1
-9.4,CN(C)C(=O)Nc1cccc(CNC(=O)c2ccc(Cl)cc2F)c1
-6.7,Cc1csc(CN(C)C(=O)[C@@H](C)n2cccc2)n1
-7.2,CN(C)c1ccc(Cl)cc1NC(=O)CCc1ccnn1C
-9.0,Cc1ccc(S(=O)(=O)N2CCC(NCc3ccc(C)cn3)CC2)cc1
-8.5,O=C(c1cc(F)c(Cl)cc1F)N1CCN(c2cccnn2)CC1
-7.4,Cc1cc(S(=O)(=O)N2CCS[C@@H]3COCC[C@@H]32)c(C)s1
-8.4,Cc1nn(C(C)(C)C)cc1[C@@H](C)NC(=O)C(=O)Nc1cnn(C)c1
-9.2,COc1cc(C(=O)NCc2ccn(c3ccc(F)cc3)n2)ccc1Cl
-10.2,Cc1c(Cl)cccc1NC(=O)c1ccc(N2C(=O)[C@@H]3CCCC[C@@H]3C2=O)cc1
-10.9,O=C1[C@@H]2ON(c3ccccc3)[C@@H](c3cccc([N+](=O)[O-])c3)[C@@H]2C(=O)N1Cc1ccccc1
-11.9,O=C1NC(=O)C(=C1c1cn2c3c1cc(F)cc3CNCC2)c1cnc2ccccn12
-9.9,COc1ccccc1NC(=O)CN(c1ccc(C)c(Cl)c1)S(=O)(=O)c1ccc(C)cc1
-9.8,Cc1ccc(S(=O)(=O)CCC(=O)OCC(=O)Nc2cc(Cl)ccc2C)cc1C
-11.3,CC[C@@H]1CCCCN1c1nc(=O)c2c([nH]1)NC(=O)C[C@H]2C(=O)Nc1ccc(F)cc1
-9.4,CC(C)(C)OC(=O)NCCCNC(=O)OCC1c2ccccc2-c2ccccc12
-9.4,CC(C)c1nc(N(C)S(=O)(=O)C)nc(c2ccc(F)cc2)c1/C=C/[C@@H]1CC=CC(=O)O1
-8.4,O=C(O)CN1C(=O)/C(=C\c2ccc(N3CCCC3)cc2)SC1=S
-9.1,COc1ccc(NC(=O)c2c(C)c3ccccc3[nH]c2=O)cc1
-6.3,COC(=O)c1cc(Cl)cc(O)c1C
-9.7,C[C@@H](C(=O)NCc1cc(F)ccc1F)n1ccnc1c1ccccc1
-8.4,O=C(NCC(F)(F)F)N[C@H]1CCN(C(=O)C2CCCCC2)C1
-8.0,CCc1nnc(NC(=O)N2CC[C@@H](C)C[C@@H]2c2ccco2)s1
-8.1,Cc1noc(C)c1CN1CCN(c2nnc(C(F)(F)F)s2)CC1
-8.4,Fc1cccc(F)c1n1ccc(COc2cccnc2Br)n1
-8.1,CS[C@H](C)CC(=O)N1CCC(c2nc3ccccc3[nH]2)CC1
-7.9,COc1ccc(-c2nnc(SC[C@H](O)C(F)(F)F)n2C)cc1
-7.9,C[C@@H](N)C(=O)N1CCO[C@H](c2cccc(OC(F)F)c2)C1
-7.5,CCCCn1nccc1NC(=O)N[C@H](C)c1ccncc1
-7.7,CC(C)(C)C(=O)N1CCC(CN2CCCC[C@@]2(C)C(N)=O)CC1
-9.4,CCc1cccc(CC)c1NC(=O)COC(=O)CCN1C(=O)[C@H]2[C@H]3CC[C@@H](C3)[C@@H]2C1=O
-8.8,NS(=O)(=O)c1ccc2c(c1)[C@@H]1C=CC[C@H]1[C@@H](C(=O)O)N2
-9.6,CCN(Cc1ccccc1)S(=O)(=O)c1cc(C(=O)N[C@H](C)[C@H]2C[C@H]3CC[C@H]2C3)ccc1OC
-9.2,CC(C)(C)OC(=O)N1CCN(c2c(Br)cccc2C(F)(F)F)C[C@H]1C(=O)O
-9.7,CCn1ccc(C(=O)N[C@H]2CCCN(c3cc(-c4ccc(F)cc4)n[nH]3)C2)n1
-10.6,O=C(CN1C(=O)C(=NC21CCCC2)c1ccccc1)N1CCN(c2ccccc2)CC1
-9.2,CC1CCN(c2ncncc2-c2nc(-c3ccccc3)no2)CC1
-10.4,Cc1noc(-c2cccn3c(CNC(=O)c4ccc(F)c(Cl)c4)nnc23)n1
-10.9,Cc1cn2nc(C(=O)N3CCN(c4ccccc4)CC3)cc2c(N(C)Cc2ccccc2)n1
-7.4,Cc1cc(C)cc(OC[C@@H]2COC(=O)O2)c1
-6.4,CC(C)(C)OC(=O)N1CCC[C@@](F)(CN)CC1
-8.2,CCN(CC)C(=O)NC1CCN(C(=O)c2cccc(Br)c2)CC1
-11.4,Cc1c(OCC(=O)NC[C@@H]2CCCN3CCCC[C@@H]23)ccc2c3c(c(=O)oc12)CCCC3
-10.1,CCOC(=O)CC[C@@]12CCC(=O)N1c1ccccc1-c1nc(=O)c(c3ccccc3)nn21
-9.9,O=C(Nc1n[nH]c(Cc2ccc(F)cc2)n1)[C@H]1CCCN(c2ncccn2)C1
-7.9,Cc1ocnc1C(=O)NC1CCN(Cc2ccncc2)CC1
-7.7,CCN(Cc1cnn(C)c1)S(=O)(=O)c1cc2c(cc1Cl)OCCO2
-7.9,Cc1cnc([C@H](C)NC(=O)N2CCO[C@@H](Cn3cccn3)C2)s1
-7.6,CC(=O)[C@H](C)SCc1nc2ccccc2nc1C
-7.4,COc1ccc(Br)c(S(=O)(=O)NCC2(C)CCC2)c1
-7.4,CCS(=O)(=O)N(C)CC(=O)N(C)Cc1ccccc1F
-8.4,Cc1[nH]ccc1C(=O)N1CCO[C@H](c2ccccc2Br)C1
-7.1,CC(C)C(=O)N1CCC(NC(=O)c2cn(C)cn2)CC1
-8.9,COc1ccc([N+](=O)[O-])cc1CNC(=O)Nc1ccncc1C
-7.8,CCn1nc(C)c(CNc2nnc([C@H]3CCCO3)o2)c1C
-8.6,C[C@@H](C(=O)N1CCC[C@@H](C)c2ccccc21)n1cncn1
-9.6,C[C@H]1Oc2ccccc2O[C@@H]1C(=O)NCc1nnc(C2CC2)n1C1CC1
-7.6,COCCO[C@H]1CCN(C(=O)N[C@H]2CCCc3sccc32)C1
-8.7,C[C@@H](Cc1ccccc1F)Nc1cccc(NS(C)(=O)=O)c1
-10.6,C[C@@H]1CCc2[nH]c3ccc(C(=O)NCc4nnc(C5CC5)o4)cc3c2C1
-9.1,Cc1coc2ccc(NS(=O)(=O)c3ccc(CC(=O)O)cc3)cc12
-9.0,O=C(c1ccc(F)cc1O)N1C[C@@H](c2ccsc2)[C@H](CO)C1
-7.5,Cc1noc([C@@H]2COCCN2Cc2cccnc2C)n1
-7.2,CCN(C)C(=O)[C@H](C)NC[C@@H](C)c1ccccc1
-7.1,Cn1nccc1CNc1ccc([N+](=O)[O-])cc1S(C)(=O)=O
-7.4,O=C(CNc1cccc(Cl)c1Br)N1CCOCC1
-7.6,CO[C@H](C)CNC(=O)N[C@@H](c1cccc(F)c1F)C(F)(F)F
-9.7,C[C@H](CNC(=O)N1CC[C@@H](C)[C@H]1CO)c1nc(-c2ccccc2)no1
-7.0,Cc1cc(C(=O)N2CCSC[C@H]2c2cnn(C)c2)on1
-7.2,c1ccc([C@@H]2CSCCN2Cc2ncccn2)cc1
-8.4,c1csc([C@@H](NCC2CCC3(CC2)OCCO3)c2ccccc2)n1
-8.7,C[C@@H]1C[C@H]1c1cc(NC(=O)Nc2ccc(-n3cccn3)nc2)[nH]n1
-9.1,O=C(NCc1ccncc1)Nc1cc2c(cc1Br)CCC2
-8.0,CCc1cccc(CC)c1NS(=O)(=O)c1ccc(OC)c(F)c1
-9.3,Cc1cccc(COc2ccc(CNC(=O)C3=CCOCC3)cc2)c1
-9.3,CC(C)(C)c1ccc(CNC(=O)[C@H]2CC[C@H](C(F)(F)F)NC2=O)cc1
-8.5,CN(Cc1nnn([C@H]2CCCC[C@@H]2O)n1)C(=O)c1ccccc1
-8.0,CCO[C@H](CNC(=O)NCc1cnn(C)c1C)c1ccccc1
-6.7,CCOC[C@@H](O)COc1cc(Cl)ccc1Cl
-7.5,C[C@@H](O)CN1CCN(C(=O)c2ccc(Cl)cn2)[C@@H](C)C1
-10.3,Cc1cc(C(=O)NCc2nc3cccnc3[nH]2)c(C)n1C1CCCCC1
-7.8,C[C@H](CNC1CCN(CCS(C)(=O)=O)CC1)c1ccccc1
-7.5,Cc1cc(COc2coc(C)cc2=O)c(C)s1
-8.4,CCn1cc(C(=O)Nc2cc3c(cc2Br)CCC3)cn1
-8.0,O=[N+]([O-])c1cc(F)ccc1N[C@H]1CCN2CCCC[C@@H]12
-8.7,C[C@H](Sc1nc2ccccc2o1)C(=O)N[C@@H]1CCC[C@@H](C)[C@@H]1C
-6.7,CNCCCC(=O)N[C@@H](c1cc(C)sc1C)C(C)C
-8.4,Cc1cc(CC(=O)NCc2cccc(C(=O)O)c2)no1
-7.9,FC(F)(F)CCN1CCC(N[C@H]2CCCC[C@H]2n2cccn2)CC1
-9.1,C[C@@H](NCC(=O)N1C[C@H](C)C[C@H](C)C1)c1cn(-c2ccccc2)nn1
-7.3,FC(F)(F)COc1ccc(Cn2ccnn2)cn1
-8.2,C[C@@H]1CC[C@@H](C(N)=O)CN1c1cc(Br)ccn1
-6.4,C[C@@H](O)CN(C)c1ncnc(-n2cccn2)c1N
-7.8,CCOC(=O)c1sc(N[C@H](C)c2nnc3ccccn32)nc1C
-7.4,NCCc1cc(=O)oc2cc(O)c(Cl)cc12
-8.2,COCC(=O)n1nc(c2cccs2)nc1NCc1c(F)cccc1Cl
-6.7,CO[C@@H]1CC[C@@](NC(=O)OC(C)(C)C)(C(=O)O)C1
-7.0,CON(C)C(=O)c1cccc2cnccc21
-7.5,CCOc1ccc(Nc2cc(C)ccn2)cc1
-8.1,COc1ccc(-n2nnc3cc(C)ccc32)cc1
-8.8,Cc1ccc(Cc2cc(C)n[nH]c2=O)c(C)c1
-7.8,CCc1nc(N)ccc1[C@H]1CCNC(=O)C1
-6.4,CCOC(=O)c1ocnc1-c1ccncc1
-7.8,CO[C@]1(C)CC[C@@]23C[C@H]1C(C)(C)[C@H]2CC[C@H]3C
-10.6,O=C(O)CCC(=O)Nc1ccc2c(c1)[nH]cc2[C@@H](C(=O)O)N1C[C@H]2C[C@@H](C1)c1cccc(=O)n1C2
-7.0,CCOC(=O)CN1C(=O)S/C(=C/c2cc(I)c(O)c(OC)c2)/C1=O
-9.0,Cc1cc(/C=C\2/SC(=O)N(CC(=O)OC(C)C)C2=O)c(C)n1c1cccc(C)c1C
-9.6,COc1cc(/C=C2/SC(=O)N(CC(=O)N3CCCCC3)C2=O)ccc1C
-11.6,O=C(CC[C@H]1NC(=O)c2ccccc2NC1=O)Nc1ccc2c(c1)C(=O)N1CCC[C@@H]1C(=O)N2
-9.5,O=C(CC[C@H]1NC(=O)c2ccccc2NC1=O)NCC1CCOCC1
-11.6,O=C(CC[C@H]1NC(=O)c2ccccc2NC1=O)N1CCN(C(=O)[C@@H]2COc3ccccc3O2)CC1
-8.8,COc1ccc(CN2C(=O)N[C@H](CC(=O)NCCc3ccccn3)C2=O)cc1OC
-7.4,O=C1CCN[C@@H](c2cccc([N+](=O)[O-])c2)N1
-8.7,O=C(NC[C@@H]1CCCO1)c1nnn(-c2ccccc2)c1-n1cccc1
-8.8,CCOc1c(C)cc(S(=O)(=O)N[C@@H](C)Cc2ccoc2)cc1C
-9.1,CCC(=O)Nc1ccc(S(=O)(=O)NCc2ccc([C@@H](O)c3ccco3)s2)c(C)c1
-7.4,CCOc1ncc(NC(=O)c2ccc(Cl)cc2)c(N(C)C)n1
-9.7,Cc1cccc(S(=O)(=O)NCCC(=O)N[C@@H]2CCN(c3ccccn3)C2)c1
-9.1,COC(=O)c1ccc(S(=O)(=O)Nc2cnn(C[C@H]3COc4ccccc4O3)c2)cc1
-10.7,O=C(Nc1ccccc1c1cn2ccccc2n1)c1ccc(N2CCOCC2)cc1
-7.5,COCCN(Cc1ccoc1)C(=O)c1ccccc1S(=O)(=O)C(F)F
-9.5,COc1ccc([C@@H]2c3cc(OC)c(OC)cc3CCN2C(=O)N[C@H](C)C(=O)NC2CCCC2)cc1
-7.8,CCc1ccc(CN2CCO[C@H](C(N)=O)C2)nc1
-8.2,CCn1nc(C)c(CN(CCOC)C(=O)c2ccc3nc(C)oc3c2)c1C
-7.6,COCCn1ccnc1CN1CCCC[C@H]1CC(N)=O
-8.1,Cc1ccc(SCCN(C)C(=O)c2cnc(CN3CCCC3)s2)cc1
-6.6,CO[C@H]1CN(C(C)C)C[C@@H]1NC(=O)c1cn[nH]c1
-7.1,CCc1nc(C)ccc1OCC(=O)N[C@@H]1CCOC1
-8.3,NC(=O)[C@H]1CN(Cc2cccc(C(=O)O)c2)CCO1
-9.2,Cc1cc(C)c(CN2CCC[C@H](c3ncn[nH]3)C2)c(-n2cccn2)c1
-9.2,Cc1ncsc1CCN(C)C(=O)c1cc(=O)[nH]c2ccc(F)cc21
-8.4,CN(C[C@@H]1COCCO1)C(=O)c1cccc(S(=O)(=O)N2CCC2)c1
-7.6,CS[C@H](C)CCN(C)Cc1cccc(-c2nn[nH]n2)c1
-8.8,Cc1cc(C)c(CN2CCN(C(=O)c3ncn[nH]3)CC2)c(-n2cccn2)c1
-5.6,CCCc1cc(CN(C)CCCSC)[nH]n1
-8.1,CC(=O)c1cc(CN2CCC[C@H]2c2nc(C3CC3)no2)cs1
-7.8,C[C@@H]1CCCN(CCOc2ccc(CN3CCC3)cc2)C1
-9.3,Cc1ccc(OCc2nnc(SCC(=O)N[C@H]3C[C@@H]4CC[C@@H]3C4)o2)cc1C
-7.3,C[C@H](Cc1ccccn1)N(C)Cc1ccc(Cl)o1
-8.6,CC[C@@](C)(CCNC(=O)c1cccn(C)c1=O)c1ccccc1OC
-7.6,CCCc1ncncc1C(=O)N(C)CC[C@@H](O)c1ccccc1
-7.9,CN(CCN1CCCCC1=O)Cc1ccccc1OCC(=O)O
-9.5,CCOC(=O)N1CCN(C(=O)[C@H]2CCCN(S(=O)(=O)CCCc3ccccc3)C2)CC1
-8.3,CCCN(C(=O)c1oc(CC)nc1C)C1Cc2ccccc2C1
-10.4,CC[C@H](Oc1ccc2ccccc2c1)C(=O)Nc1ccc(S(=O)(=O)Nc2ccccn2)cc1
-8.2,CC[C@H](Oc1cccc(OC)c1)C(=O)NCCSCc1ccccc1F
-8.1,Cc1nc([C@@H]2CCCN(Cc3cncn3C)C2)no1
