docking_score,smile
-5.2,CC[C@H]1C[C@H](C(=O)Nc2ccccc2)C(=O)O1
-5.1,C[C@@H]1C[C@H](C(=O)Nc2ccccc2)C(=O)O1
-5.3,COc1ccccc1NC(=O)[C@H]1CCOC1=O
-5.8,Cc1ccc(S(=O)(=O)Nc2ccccc2C(C)(C)C)cc1
-4.7,CC(=O)Nc1ccc(C(C)(C)C)c([N+](=O)[O-])c1
-5.3,C[C@H]1CCC[C@@H](OC(=O)Nc2ccccc2)C1
-5.5,O=C(CN1C(=O)[C@@H]2CC=C(Cl)C[C@H]2C1=O)N1CCOCC1
-6.1,Cn1c2ccccc2c(=O)c(C(=O)O)c1-c1ccc2c(c1)OCO2
-6.3,COc1ccc(C(=O)[C@@H](CN2CCCCC2)c2ccccc2)cc1
-6.2,O[C@@H](c1ccccc1)[C@@H](CN1CCCC1)c1ccccc1
-4.8,CC[N+]1(CC)CC2=C(Cl)C=CC[C@@H]2C1
-6.2,CCOC(=O)C/C=C\1/c2ccccc2CSc2ccccc12
-5.9,S=C1Cc2ccccc2Sc2ccccc2N1
-5.9,COc1ccc2c(c1)C=Cc1cc(Cl)ccc1S2
-5.7,CN(C)Cc1ccccc1OCc1ccccc1
-5.6,CN(C)Cc1ccccc1Sc1ccccc1F
-5.5,COc1ccc(SC[C@H]2CN(C)CC[C@@H]2c2ccc(F)cc2)cc1
-7.0,c1ccc2c(c1)cccc2Sc1ccccc1CNC1=NCCN1
-6.3,C[C@@H](O)CN(C)CC/C=C\1/c2ccccc2CSc2ccccc12
-5.6,CN(C)CCn1c(COc2ccccc2)nc2ccccc21
-6.4,c1ccc([C@H]2Nc3ccccc3Oc3ccccc23)cc1
-6.1,COc1ccc(NC(=O)c2ccc3ccccc3c2)cc1
-6.1,Clc1cccc2sc(Nc3nc4ccccc4o3)nc12
-6.6,Cc1cc[nH]/c(=N\S(=O)(=O)c2ccc([N+](=O)[O-])cc2)c1
-6.1,O=C1N[C@@]2(O)c3ccccc3C(=O)[C@]2(O)N1
-5.4,O=S(=O)(NCc1ccco1)c1cnc(Cl)c(Cl)c1
-6.2,Cc1cc(C)cc(NS(=O)(=O)c2cnc(Cl)c(Cl)c2)c1
-5.0,CCCN(CCC)S(=O)(=O)c1cnc(Cl)c(Cl)c1
-5.4,O=c1c(Cl)nnc2sc3ccccc3n21
-7.4,Nc1nc(Nc2ccc(Cl)cc2)nc(c2cc(Cl)ccc2O)n1
-5.8,CSc1nc2ccccc2n1Cc1ccc(F)cc1
-6.2,O=C(NCc1ccccc1)c1ccc(F)cc1
-6.3,O=C1N[C@@H](c2ccc(OC3CSC3)cc2)Nc2ccccc21
-5.3,COC(=O)c1c(C)n(C)nc1-c1ccccc1
-5.5,O=C(c1ccccc1Cl)C1(O)CCCC1
-6.0,O=C(c1ccc([N+](=O)[O-])cc1)c1ccccc1F
-6.1,CC(=O)Nc1ccc2c(c1)C(=O)Cc1ccccc1S2
-6.3,CN1CCC(=C2c3ccsc3[C@H](O)Cc3ccccc23)CC1
-5.9,Cc1cccc(NC(=S)NC(=O)/C=C/c2ccco2)c1
-6.1,O=C(/C=C/c1ccco1)NC(=S)Nc1ccccc1O
-6.3,c1nnc2n1-c1ccccc1Sc1ccccc1-2
-5.2,COc1cccc([C@@]2(O)CCSC[C@H]2CN(C)C)c1
-5.9,O=C(CN1CCCC1)Nc1c2c(cc3c1CCC3)CCC2
-5.8,O=c1c2ccccc2ncn1-c1ccccc1[N+](=O)[O-]
-5.4,CN(C)C[C@@H]1CSCC[C@@]1(O)c1ccccc1
-5.1,CCN(CC)CCOc1ccc(C[C@@H](C)N(C)C)cc1
-5.9,C[C@@H]1CCc2c(sc(NC(=O)c3ccccc3F)c2C(N)=O)C1
-4.9,ClC1(Cl)[C@H]2CC3=CC=CC=C(C3)C[C@H]12
-4.8,COCN(C#N)c1nc(NC(C)C)nc(NC(C)C)n1
-7.1,O=C(Nc1ccccc1)c1ccc2c(c1)C(=O)N(c1ccccc1)C2=O
-6.2,Cc1cccc(C(=O)Nc2sc3c(c2C(=O)O)CCC3)c1
-6.0,Cc1cc2c(nc(c3cccc(Br)c3)oc2=O)s1
-6.8,Cc1ccc(c2nc3sc(c4ccccc4)cc3c(=O)o2)cc1
-7.0,Cc1ccc(n2c(=O)c3ccccc3nc2c2ccco2)c(C)c1
-4.2,Ic1nc2ccccc2s1
-6.2,Cn1c2ccccc2nc1[C@](C)(O)[C@H](O)c1ccccc1
-5.3,COc1ccc(c2cn3cc(Br)ccc3n2)cc1
-4.3,CC[n+]1c2ccccc2sc1SC
-6.3,Cc1ccc([N+](=O)[O-])cc1NC(=O)c1cc(Cl)ccc1O
-5.7,O=C(Nc1ccccn1)c1cccc(Cl)c1
-6.0,Cc1ccc(n2cnc3scc(c4cccs4)c3c2=O)cc1
-7.2,O=C(Nc1cccc(O)c1)OCC1c2ccccc2-c2ccccc12
-5.5,CCOc1ccc(Cc2nc(N)nc(N)n2)cc1
-7.1,O=C(O)c1ccc(c2ccccc2C(F)(F)F)o1
-6.5,COc1ccc(/C=C/C(=O)Nc2sc3c(c2C(=O)O)CCC3)cc1
-6.1,Cc1cccc(-n2c(C)nc3ccccc3c2=O)n1
-5.9,O=C(O)c1ccc(c2cccc(Cl)c2)nc1Cl
-5.4,CCN(CC)C(=O)c1sc2nc3c(cc2c1N)C(=O)CCC3
-5.3,C[C@@H](CC(=O)O)n1nnc2ccccc21
-6.6,Cc1ccc(S(=O)(=O)n2nc(-c3ccc(Cl)cc3)nc2N)cc1
-6.7,Nc1nc(-c2ccccc2)nn1C(=O)c1ccc(Cl)cc1
-6.4,Nc1nc2ccccc2n1CCc1ccccc1
-6.2,Clc1ccc([C@@H]2C[C@@H](c3ccco3)n3ncnc3N2)cc1
-5.3,CCS(=O)(=O)n1nc(-c2ccccc2)nc1N
-4.7,CN(C)CCCn1cnc2ccccc21
-6.0,CC(=O)OC1=CSc2cccc3cccc1c23
-6.0,CC1=C(C(=O)OC(C)C)[C@@H](c2cccc(F)c2)NC(=O)N1C
-6.0,Cc1ncc([N+](=O)[O-])n1CC(=O)Nc1cccc(C)c1C
-5.7,CCOC(=O)[C@@H]1[C@H](c2ccccc2)NC(=O)N[C@]1(O)C(F)(F)F
-6.4,O=C(O)/C=C/c1cccc(NC(=O)CCc2ccccc2)c1
-6.6,O=C1N(c2ccccc2)[C@@H](c2ccc(Br)cc2)C1(F)F
-5.3,COc1ccc(c2cs/c(=N\c3cccc(C)c3)/n2CCO)cc1
-6.4,Cn1c2nc3n(c2c(=O)n(C)c1=O)C[C@@H](O)CN3c1ccc(O)cc1
-5.7,Cc1ccccc1OC(=O)c1cccnc1
-7.2,COc1ccc(c2nc3ccccc3c(=O)n2c2cccc(C)n2)cc1
-5.7,CC(C)CNC(=O)c1ccccc1NC(=O)c1ccco1
-5.3,O[C@H](COCc1ccccc1F)CN1CCCCC1
-6.5,COc1cccc(Oc2ncnc3sc4c(c23)CCCCC4)c1
-6.4,O=C1CCCc2c1cc(c1ccccc1)n2c1ccc(O)cc1
-6.6,Cc1[nH]c2ccccc2c1[C@@H](C[N+](=O)[O-])c1ccccc1Cl
-6.2,Cc1[nH]c2ccccc2c1[C@H](C[N+](=O)[O-])c1ccccc1Cl
-5.5,COC(=O)C1=C(C)N(C)C(=S)N[C@H]1c1ccccc1F
-5.9,O=C1CCCN1Cc1ncnn1-c1ccccc1
-6.7,Cc1ccc(SC(=O)[C@@H](C)N2C(=O)c3ccccc3C2=O)cc1
-5.0,CCOC(=O)c1c(C)c(C)sc1NC(=O)CCC(=O)OC
-7.3,CN(C(=O)Cc1coc2ccc3ccccc3c12)c1ccccc1
-6.1,Cn1c(SCC(=O)c2ccc(Cl)cc2)nnc1c1cccnc1
-5.7,CC1(C)CCCC(C)(C)N1C[C@@H](O)COc1ccccc1
-6.2,CC(C)(C)C1CCC(OC[C@H](O)CN2CCc3ccccc3C2)CC1
-6.1,Cc1oc2cc(OC(=O)C3CC3)ccc2c(=O)c1c1ccccc1
-6.7,Cc1ccc(NC(=O)[C@@H](C)Oc2ccccc2F)c(C)c1
-6.2,O=C(c1ccc(O)cc1)N1N=C2CCCC[C@@H]2[C@]1(O)C(F)(F)F
-6.0,COc1ccc(C(=O)N2N=C3CCCC[C@@H]3[C@]2(O)C(F)(F)F)cc1
-5.7,CC(C)[C@H](C)NCc1ccc(C(F)(F)F)cc1
-6.8,Cc1cccc(C(=O)N2N=C3CCCC[C@@H]3[C@]2(O)C(F)(F)F)c1O
-5.5,Cn1c(SCc2cccc(F)c2)nnc1c1cccs1
-6.4,CCC1=NN(C(=O)c2cccc(C)c2O)[C@@](O)(C(F)(F)F)C1
-6.4,O=C(O)[C@H](CC(=O)Nc1cccc(Cl)c1)NCc1ccccn1
-5.7,Cc1ccc(NC(=O)C[C@@H](NC[C@H]2CCCO2)C(=O)O)cc1
-5.3,CC(C)n1c(N2CCOCC2)nc2c1c(=O)n(C)c(=O)n2C
-6.1,O=C(O[C@H](c1ccccc1)C(Cl)(Cl)Cl)c1ccccc1
-7.0,Cc1ccc(N2C[C@@](O)(c3ccc(F)cc3)[N+]3=C2CCCCC3)cc1
-6.9,O=C(O)[C@@H]1Cc2c3ccccc3[nH]c2[C@H](c2ccc3c(c2)OCO3)N1
-7.4,O=C(O)[C@H]1Cc2c3ccccc3[nH]c2[C@H](CCc2ccccc2)N1
-7.2,Cc1ccc(C)c(N2C(=O)c3cccc4cc([N+](=O)[O-])cc(c34)C2=O)c1
-5.6,CC1(C)[C@@]2(C(=O)NCc3cccnc3)CC[C@]1(C)C(=O)C2
-5.8,CCN(C(=O)[C@@]12CC[C@@](C)(C(=O)O1)C2(C)C)c1cccc(C)c1
-5.2,CC1(C)[C@@]2(C(=O)NC[C@H]3CCCO3)CC[C@]1(C)C(=O)O2
-6.4,CCc1ccccc1NC(=O)[C@@]12CC[C@@](C)(C(=O)O1)C2(C)C
-5.9,Cc1nc2ccccc2n1Cc1ccccc1F
-6.0,CCOC(=O)/C=C(\C)/N1N=C(c2ccccc2)C[C@H]1c1ccccc1
-6.8,CC(=O)[N+]1=N[C@@H](/C=C/c2ccccc2)C[C@@H]1c1ccccc1
-6.0,CC1(C)C(=O)[C@@]2(C(=O)Nc3cccc(Cl)c3Cl)CC[C@@H]1C2
-5.8,CC1(C)C(=O)[C@]2(C(=O)Nc3ccccc3Cl)CC[C@H]1C2
-5.6,CC1(C)C(=O)[C@]2(C(=O)Nc3ccc(Cl)cc3Cl)CC[C@H]1C2
-6.1,CCCc1nnc(NC(=O)c2oc3ccc(C)cc3c2C)s1
-6.1,COc1ccc(C(=O)Nc2nc(COc3ccccc3)cs2)cc1
-6.1,COc1ccc([C@@H](O)[C@H](CN2CCCCC2)c2ccccc2)cc1
-5.1,COc1ccc(-c2cnc(S(C)(=O)=O)nc2)cc1
-6.4,Cc1ccc(N2C(=Nc3ccc(C)c4nc(C)cc2c34)C)cc1
-6.0,CCc1ccc(Oc2cc(C)nc(N)n2)cc1
-5.9,c1nn(-c2ccccc2)nc1-c1nn[nH]n1
-5.1,O=C(O)CCC(=O)Nc1ccccc1I
-6.3,CCc1ccc(N2C(=O)c3ccc(NC(C)=O)cc3C2=O)cc1
-6.1,COc1cc(OC)c(NC(=O)COc2ccccc2C)cc1Cl
-7.3,Cc1ccc(N2C(=O)c3cccc4c([N+](=O)[O-])ccc(c34)C2=O)c(C)c1
-5.4,CC(=O)O[C@@H]1[C@@H]2CC[C@H]1CC[C@H]2[N+]1(C)CCCCC1
-7.1,O=c1[nH]c2ccccc2c2oc(c3cccc(Cl)c3)nc12
-6.5,O=C(Nc1cccc2ccccc12)NC1CCCCC1
-5.8,CCc1cc2c(ncnc2N2CCN(c3ncccn3)CC2)s1
-5.7,CCc1cc2c(ncnc2N2CCN(C(=O)c3ccco3)CC2)s1
-5.7,CC(C)(C)c1ccc(S(=O)(=O)NC2CCCCC2)cc1
-4.9,CCCC(=O)Nc1ccc(C(C)=O)cc1
-6.9,Cc1ccc(N[C@@H]2CC(=O)N(c3ccc(C)c(C)c3)C2=O)cc1C
-6.2,Cn1c2ccc(C(=O)Cc3ccccc3)cc2n(C)c1=O
-6.1,CN1CCc2c1nc1ccccc1c2NC(=O)CNC(C)(C)C
-7.0,Cc1ccc(Nc2ncnc3sc4c(c23)CCCC4)c(C)c1
-6.9,CCc1ccccc1N1C(=O)c2cccc3cccc(c23)C1=O
-5.9,Cc1ccc(NC(=O)[C@@H]2CC=CC[C@@H]2C(=O)O)cc1
-6.1,COc1ccc(CNc2cccc(C)c2)cc1Br
-5.8,COc1ccc2c(c1)nc(-c1cccnc1)cc2C(=O)O
-5.2,CCn1ccc(C(=O)Nc2ccc(C)cc2Br)n1
-6.0,CC(C)(C)c1nnc(NC(=O)/C=C/c2ccc3c(c2)OCO3)s1
-5.5,CCOc1ccc([C@H]2NC(=O)NC(C)=C2C(=O)OC)cc1OC
-6.0,CCOc1ccc([C@@H]2NC(=O)NC(C)=C2C(=O)OC(C)C)cc1OC
-5.1,C[C@H]1C[C@H](NC(=O)C2CCC2)CC(C)(C)C1
-6.0,O=C(c1ccccc1F)N1CCN(C[C@@H]2C[C@H]3C=C[C@@H]2C3)CC1
-5.8,O=C(c1ccco1)N1CCN(C2C3CC4CC(C3)CC2C4)CC1
-6.4,Cc1cc(OCc2nc(c3ccccn3)no2)ccc1Cl
-5.6,CCc1cccc(NC(=O)c2ccco2)c1
-5.5,Cc1cc(C)nc(NC(=O)c2nn(C)cc2Br)n1
-5.2,Cc1c([N+](=O)[O-])c(C(=O)NC2CCCCC2)nn1C
-7.2,Cc1cccc(C(=O)N2N=C(c3ccccc3)C[C@@]2(O)C(F)(F)F)c1
-6.5,CCn1c2ccccc2[nH]/c/1=N\C(=O)Nc1ccc(Cl)c(Cl)c1
-5.6,CCn1cc(/C=C/C(=O)Nc2ccccc2C(C)C)cn1
-5.2,O=C(Nc1ccccc1)N1CCSCC1
-5.6,Nc1nc2c(cc([N+](=O)[O-])cc2O)s1
-5.0,CCn1cc(Cl)c(C(=O)Nc2ccsc2C(=O)OC)n1
-5.9,Cc1cc(NC(=O)c2c([N+](=O)[O-])c(C)nn2C)no1
-5.7,CC[C@H](NC(=O)C1CCC1)c1ccc(C)cc1
-5.4,CCn1nc(C)c(NC(=O)c2ccc(Cl)cc2)c1C
-5.7,CCN(CC)c1ccc(NC(=O)Cn2nc([N+](=O)[O-])cc2C)cc1
-6.3,Cc1cccc(C(C)C)c1NC(=O)c1c([N+](=O)[O-])cnn1C
-5.7,CCn1ncc([N+](=O)[O-])c1C(=O)Nc1cc(OC)cc(OC)c1
-5.8,Cc1ccc(C(=O)N2N=C(C)C[C@]2(O)C(F)(F)F)o1
-5.3,COc1cc(NC(=O)c2ccn(C)n2)cc([N+](=O)[O-])c1
-6.3,Cc1ccccc1OCC(=O)Nc1nc2ccccc2s1
-5.4,CC(=O)N1C(=O)N(C(C)=O)[C@H]2[C@H]1N(C)C(=O)N2C
-5.4,O=C(O)CCCN1C(=O)N[C@H]2NC(=O)N[C@H]21
-5.9,O=Cc1ccc(-c2ccc(C(=O)O)c(O)c2)o1
-6.8,Fc1ccc(-n2nc3ccc4nonc4c3n2)cc1
-5.9,COc1ccc(-c2cn3cccc(C)c3n2)cc1F
-6.3,COc1ccc([C@H]2C[C@]23N=C(c2ccccc2)OC3=O)cc1
-6.0,O=C1OC(=N[C@]21C[C@H]2c1ccc(Cl)cc1)c1ccccc1
-6.6,O=C1OC(=N[C@]21C[C@@H]2c1ccc(Cl)cc1)c1ccccc1
-5.5,CCSc1ncnc2c1sc1nc(C)c3c(c21)CCCC3
-5.8,CC(=C[C@@H]1[C@@H](C(=O)NCCc2ccccc2)C1(C)C)C
-6.7,O=C(Nc1cccc2ccccc12)N1CCCCCC1
-5.7,CN(C)Cc1c(NC(=O)c2ccccc2)sc2c1CCCC2
-6.1,Cc1ccccc1NC(=O)[C@H]1C[C@H]1c1ccccc1
-6.8,O=C(Nc1ccc(C(=O)c2ccccc2)cc1)c1cccc([N+](=O)[O-])c1
-6.7,CC(=O)c1ccc(OC(=O)C2[C@H]3CCCC[C@H]23)cc1
-5.8,CC(=O)c1ccc(OC(=O)C2[C@@H]3CCCC[C@@H]23)cc1
-5.4,Cc1cccc(CNC[C@@H]2CCCO2)c1
-7.3,NC(=O)c1ccccc1NC(=O)/C=C/c1cccc2ccccc12
-6.8,COC(=O)c1ccc(NC(=O)/C=C/c2cccc3ccccc23)cc1
-6.1,O=C(NC(=S)Nc1ccc(Cl)cc1)c1ccc(Cl)cc1
-6.7,O=C(Oc1csc(=S)n1C(=O)c1ccccc1)c1ccccc1
-6.4,Cc1ccc(NC(=O)Nc2ccccc2)cc1F
-6.1,O=C(Nc1ccccc1)Nc1cc([N+](=O)[O-])ccc1F
-5.5,CCCC(=O)Nc1ccc(S(=O)(=O)NC(C)=O)cc1
-7.0,CC(=O)c1cccc(NC(=S)NC(=O)c2cccc(C)c2)c1
-6.2,O=C(COc1ccc(Cl)cc1)Oc1cccc([N+](=O)[O-])c1
-6.0,O=C(NN1C(=O)c2ccccc2C1=O)C1CC1
-5.7,Cc1cc(OCC(=O)Nc2nccs2)cc(C)c1Cl
-5.9,O=C(O)[C@H]1Cc2ccccc2CN1C(=O)c1ccccc1
-6.3,COc1ccc(OC)c(NC(=S)NC(=O)c2cccc(C)c2)c1
-5.3,CCOc1ccc(CC(=O)NC2CCCCC2)cc1OCC
-6.8,Cc1cccc(C(=O)NC(=S)Nc2ccc(Cl)c(Cl)c2)c1
-6.6,Cc1cccc(C(=O)NC(=S)N[C@H](C)c2ccccc2)c1
-5.6,CCC(=O)NC(=S)N1CCc2ccccc21
-5.2,CCN(CC)C(=S)NC(=O)c1ccc(Cl)cc1
-5.8,COC(=O)c1c(NC(=S)NC(=O)C2CC2)sc2c1CCCC2
-6.4,NS(=O)(=O)c1ccc(NC(=S)NC(=O)C2CCCCC2)cc1
-5.5,CCc1ccc(OCC(=O)N(CC)c2ccccc2)cc1
-6.0,CCN(C(=O)COc1ccccc1Cl)c1ccccc1
-6.0,Cc1ccccc1C(=O)Oc1ccc(Br)cc1Cl
-6.5,CC(=O)c1ccccc1OC(=O)c1ccc(c2ccccc2)cc1
-6.1,COc1ccc(C(=O)Oc2ccc(C(=O)C)cc2)cc1Br
-6.2,CCN(C(=S)NC(=O)c1ccc(C)cc1)c1ccccc1
-5.9,CCN(C(=S)NC(=O)c1ccc(F)cc1)c1ccccc1
-6.0,CC[C@H](C)c1ccccc1OCC(=O)Nc1ccc(Cl)cc1
-6.3,COc1ccc(CC(=O)NC(=S)Nc2cccc(C)c2)cc1
-5.9,C[C@H](NC(=O)[C@H]1COc2ccccc2O1)c1ccccc1
-6.0,C[C@@H](NC(=O)[C@@H]1COc2ccccc2O1)c1ccccc1
-6.4,O=C(c1ccc(c2ccccc2)cc1)N(CC1CC1)C[C@H]1CCCO1
-5.3,O=C(O)CCC(=O)N1CCNC(=O)C1
-5.8,O=C1OC(=N/C/1=C/c1ccco1)c1ccc(Cl)c(Cl)c1
-6.5,Cc1ccc(C2=NC(=O)/C(=C/c3ccc4c(c3)OCO4)/S2)cc1
-6.4,O=C(COc1ccc(C2CCCCC2)cc1)Nc1ccccc1F
-6.6,O=C(NC(=S)NC1CCCC1)c1ccc(c2ccccc2)cc1
-6.4,COc1ccc(C(=O)NC(=S)Nc2cc(C)cc(C)c2)cc1OC
-5.2,CCC(=O)NC(=S)Nc1cc(OC)c(Cl)cc1OC
-6.1,Clc1ccccc1COc1ccc(CNCc2cccnc2)cc1
-5.8,CS(=O)(=O)c1nc([N+](=O)[O-])nn1CCCc1ccccc1
-4.7,CN(C)c1ccc(CNC(C)(C)CO)cc1
-6.2,Cc1ccsc1CN[C@@H](C)c1ccccc1
-5.1,CCSc1nc2c(c(=O)[nH]c(=O)n2C)n1CCC(C)C
-5.7,CC(C)(C)NC(=O)CSc1nncn1NCc1ccccc1
-6.0,Cc1ccc(C(=O)Nc2ccc(N3CCN(C)CC3)cc2)c(Cl)c1
-5.3,CCOc1ccc(CNCc2cccs2)cc1
-5.4,CC[C@]1(C)C[C@@H](C(=O)c2ccc(C)cc2)CCO1
-6.2,Cc1oc2ccc(O)cc2c1C(=O)c1ccccc1
-5.9,O=C(O)c1cc(S(=O)(=O)Nc2ccccc2)ccc1Cl
-5.1,CC(C)(C)[C@H]1CC(C(=O)O)C[C@H](C(C)(C)C)C1
-4.8,CCC(=O)Nc1ccc(I)cc1C(F)(F)F
-6.6,Fc1ccc(CNc2ccc(c3nc4ccccc4[nH]3)cc2)cc1
-6.4,O=C(NC1CCCCC1)c1cc(-n2cnnc2)ccc1Cl
-6.8,O=C(NCc1ccccc1)c1cc(-n2cnnc2)ccc1Cl
-5.8,CSc1ccc(CNc2ccc(N3CCOCC3)c(Cl)c2)cc1
-5.7,O=C(COC(=O)c1cccnc1)c1ccc(Cl)cc1
-5.4,CCN(CC)c1ccc(CNCc2ccncc2)cc1
-5.5,Cc1cccc(C)c1OC(=O)c1ccccc1
-5.6,Cn1nnnc1NCc1ccc(Cl)c(Cl)c1
-5.3,CCOc1cc(CNCc2ccccn2)cc(Cl)c1OC
-6.6,NS(=O)(=O)c1ccc(NCc2cccc(Cl)c2Cl)cc1
-5.6,CC(C)(CN1C(=O)c2ccccc2C1=O)[C@H](O)C(=O)O
-5.9,Nc1ccc(C(=O)Oc2ccc(Br)cc2)cc1
-5.9,O=C(Cc1ccccc1)Nc1c(Cl)cccc1Cl
-5.8,COc1cccc(NC(=O)c2ccccc2[N+](=O)[O-])c1
-4.8,S=C(NC1CCCCC1)N1CCCCCC1
-6.0,CC(=O)N(C(C)=O)c1c(C)n(C)n(-c2ccccc2)c1=O
-5.7,Clc1ccc2[nH]c(c3ccccc3)nc2c1
-6.0,Nc1ccc(c2nc3c(cc(Cl)c(N)c3Cl)[nH]2)cc1Cl
-6.7,Nc1nc2c3cccc4cccc(c(=O)n2n1)c43
-6.6,O=C(NC(=S)Nc1ccc(F)cc1)c1cccc(Cl)c1
-6.5,Cc1cccc(C(=O)NC(=S)Nc2cccc(Cl)c2C)c1
-6.2,O=C(NC(=S)Nc1ccccc1F)c1ccccc1F
-6.4,O=C(NC(=S)Nc1ccc(Cl)cc1Cl)c1cccc(F)c1
-6.4,COC(=O)c1ccc(NC(=S)NC(=O)c2ccccc2OC)cc1
-6.8,COc1ccc(Cl)cc1C(=O)NC(=S)Nc1ccc(C)c(C)c1
-6.1,COC(=O)c1ccc(Cn2nnc(-c3ccccc3)n2)cc1
-5.7,O=C(Sc1ccccc1)c1ccccc1Cl
-5.9,O=C(O)c1cccc(-n2cccc2/C=C/[N+](=O)[O-])c1
-7.0,O=C(CCN1C(=O)c2ccccc2S1(=O)=O)Nc1ccccc1O
-6.3,O=S1(=O)N=C(N(CCO)c2ccc(Cl)cc2)c2ccccc21
-5.6,CCN1C(=O)N/C(=C/c2ccccc2OC)C1=O
-5.2,Cc1cc(C)cc(NC(=O)CC(C)C)c1
-6.6,Cc1cc(=O)oc2cc(OC(=O)c3ccc([N+](=O)[O-])cc3)ccc12
-5.7,CCC(CC)C(=O)Nc1ccc(C)c(C)c1
-5.6,CCC(CC)C(=O)Nc1ccc(C)cc1C
-5.8,CCOC(=O)c1cccc(NC(=O)c2ccccc2C)c1
-6.1,COc1cccc(C(=O)Nc2cccc(C)c2)c1
-5.9,CC(=O)c1ccc(OC(=O)Nc2ccc(Cl)c(Cl)c2)cc1
-6.4,Cc1ccc(CNC(=O)c2ccccc2C)cc1
-5.2,CCCC(=O)Nc1ccccc1C(=O)OCC
-5.8,COc1ccc(CC(=O)Nc2ccccc2)cc1OC
-6.0,COc1ccc(CC(=O)Nc2ccccc2C)cc1OC
-6.1,O=C(Cc1ccccc1)Nc1ccccc1O
-5.3,CC(C)C[C@@H](C)NC(=O)c1ccc(Cl)cc1
-5.7,CC(C)C[C@@H](C)NC(=O)Cc1ccccc1F
-5.1,CC(C)CC(=O)Nc1ccc2c(c1)OCO2
-5.8,COc1ccc(OC)c(NC(=O)Cc2ccc(Cl)cc2)c1
-4.6,CCC(CC)C(=O)Nc1nc(C)cs1
-5.8,Cc1ccccc1NC(=O)c1cncc(Br)c1
-5.9,Cc1ccc(NC(=O)c2ccccc2)nc1
-4.9,O=C(NC[C@H]1CCCO1)c1ccncc1
-5.8,COc1ccc(OC(=O)c2ccc(OC)cc2)cc1
-5.6,Cc1ccccc1OCC(=O)NC[C@H]1CCCO1
-5.8,Cc1cc(NC(=O)COc2cccc(C)c2)no1
-5.7,CSc1cccc(NC(=O)COc2cccc(C)c2)c1
-6.2,O=C(Nc1cc(C(F)(F)F)ccc1Cl)c1ccccc1F
-4.1,CCOC(=O)C1(C(=O)OCC)CC1(C(=O)OCC)C(=O)OCC
-5.5,O=C(Nc1ccccc1Cl)c1ccc(F)cc1
-5.7,O=C(CCc1ccccc1)Nc1ccc(Br)cc1
-6.1,CC(=O)Nc1ccc(NC(=O)c2ccc(C)c(C)c2)cc1
-6.3,Cc1cc(=O)oc2cc(OC(=O)c3cccnc3)ccc12
-6.4,Cc1cccc(C(=O)O[C@@H](C(=O)c2ccccc2)c2ccccc2)c1
-6.7,O=C(CC(c1ccccc1)c1ccccc1)Nc1ccc(O)cc1
-6.7,COc1ccc(NC(=O)CC(c2ccccc2)c2ccccc2)cc1
-5.4,O=C(Cc1cccs1)Nc1cccc(Cl)c1
-5.6,COc1cccc(OC)c1C(=O)Oc1ccccc1
-5.4,COc1cc(OC)c(NS(=O)(=O)c2ccc(C)cc2)cc1Cl
-5.6,CC[C@H](C)Nc1nc(NC(C)(C)C)nc(N2CCOCC2)n1
-5.6,CSc1cccc(NC(=O)c2cccnc2)c1
-6.5,O=C(CCCc1ccccc1)Nc1cc(Cl)ccc1Cl
-6.3,O=C(COc1cccc2ccccc12)Nc1ccc(O)cc1
-6.3,Cc1ccc(C)c(OC(=O)c2ccc(Br)cc2)c1
-6.1,COc1ccccc1OC(=O)c1cccc(C)c1
-6.2,Cc1ccc(C)c(OC(=O)COc2cc(C)ccc2C(C)C)c1
-6.5,Cc1cccc(OCC(=O)Nc2cccc3cccnc23)c1
-6.2,CCOC(=O)c1cccc(NC(=O)c2cccc(F)c2)c1
-6.3,Cc1cccc(OC(=O)c2ccccc2C)c1
-6.2,COc1ccc(C(=O)Nc2ccc(Cl)cc2C(F)(F)F)cc1
-6.5,COc1cccc(C(=O)Nc2nc3cc(C)c(C)cc3s2)c1OC
-6.8,CCOC(=O)c1cccc(NC(=O)Cc2cccc3ccccc23)c1
-6.1,C[C@H](Oc1ccccc1)C(=O)Nc1cccc(Cl)c1
-5.9,CCOc1ccccc1NC(=O)[C@H](C)Oc1ccccc1
-5.5,CCC(CC)C(=O)Nc1ccccc1C(=O)OC
-6.2,CSc1cccc(NC(=O)Cc2cccc3ccccc23)c1
-6.7,Cc1cccc(NC(=O)c2ccc(C(F)(F)F)cc2)c1
-6.3,CC[C@@H](C)C(=O)Nc1ccc(Cl)cc1C(=O)c1ccccc1
-6.0,CCOC(=O)c1cccc(NS(=O)(=O)c2ccc(OC)cc2)c1
-6.1,CCOc1ccccc1C(=O)Nc1nc2c(cccc2Cl)s1
-6.1,CCc1nnc(NC(=O)c2ccc(C(F)(F)F)cc2)s1
-5.0,CCS(=O)(=O)Nc1cccc(O)c1
-6.2,COC(=O)c1ccccc1OC(=O)[C@H](C)c1ccc(CC(C)C)cc1
-6.2,COC(=O)c1ccccc1OC(=O)[C@@H](C)c1ccc(CC(C)C)cc1
-6.7,Clc1nc(Nc2ccccc2)nc(N2CCCCC2)n1
-6.5,O=[N+]([O-])c1cccc(OCc2cn3ccccc3n2)c1
